expcode,subject,session,condition,word,onset,alive,instrument,vehicle,tool,animal,bird,fruit,multinomial
MRH026,412,2,vis,guitar,186.249,0,1,0,0,0,0,0,1
MRH026,412,2,vis,hammer,312.841,0,0,0,1,0,0,0,3
MRH026,412,2,vis,harp,149.657,0,1,0,0,0,0,0,1
MRH026,412,2,vis,helicopter,408.519,0,0,1,0,0,0,0,2
MRH026,412,2,vis,horse,343.824,1,0,0,0,1,0,0,4
MRH026,412,2,vis,ladder,411.345,0,0,0,1,0,0,0,3
MRH026,412,2,vis,lemon,197.496,1,0,0,0,0,0,1,6
MRH026,412,2,vis,lion,172.186,1,0,0,0,1,0,0,4
MRH026,412,2,vis,monkey,214.385,1,0,0,0,1,0,0,4
MRH026,412,2,vis,motorcycle,82.134,0,0,1,0,0,0,0,2
MRH026,412,2,vis,ostrich,99.023,1,0,0,0,0,1,0,5
MRH026,412,2,vis,owl,160.922,1,0,0,0,0,1,0,5
MRH026,412,2,vis,peacock,447.904,1,0,0,0,0,1,0,5
MRH026,412,2,vis,penguin,211.573,1,0,0,0,0,1,0,5
MRH026,412,2,vis,piano,76.51,0,1,0,0,0,0,0,1
MRH026,412,2,vis,pliers,315.653,0,0,0,1,0,0,0,3
MRH026,412,2,vis,pumpkin,377.584,1,0,0,0,0,0,1,6
MRH026,412,2,vis,rooster,73.698,1,0,0,0,0,1,0,5
MRH026,412,2,vis,scissors,90.571,0,0,0,1,0,0,0,3
MRH026,412,2,vis,screwdriver,374.757,0,0,0,1,0,0,0,3
MRH026,412,2,vis,screw,228.445,0,0,0,1,0,0,0,3
MRH026,412,2,vis,sheep,194.684,1,0,0,0,1,0,0,4
MRH026,412,2,vis,sled,158.108,0,0,1,0,0,0,0,2
MRH026,412,2,vis,squirrel,93.397,1,0,0,0,1,0,0,4
MRH026,412,2,vis,strawberry,48.356,1,0,0,0,0,0,1,6
MRH026,412,2,vis,swan,380.397,1,0,0,0,0,1,0,5
MRH026,412,2,vis,tomato,169.359,1,0,0,0,0,0,1,6
MRH026,412,2,vis,train,144.017,0,0,1,0,0,0,0,2
MRH026,412,2,vis,truck,265.036,0,0,1,0,0,0,0,2
MRH026,412,2,vis,trumpet,113.084,0,1,0,0,0,0,0,1
MRH026,412,2,vis,violin,442.28,0,1,0,0,0,0,0,1
MRH026,412,2,vis,watermelon,307.217,1,0,0,0,0,0,1,6
MRH026,412,4,vis,accordion,341.81,0,1,0,0,0,0,0,1
MRH026,412,4,vis,aeroplane,0.501,0,0,1,0,0,0,0,2
MRH026,412,4,vis,apple,443.161,1,0,0,0,0,0,1,6
MRH026,412,4,vis,axe,59.604,0,0,0,1,0,0,0,3
MRH026,412,4,vis,banana,25.857,1,0,0,0,0,0,1,6
MRH026,412,4,vis,bicycle,90.552,0,0,1,0,0,0,0,2
MRH026,412,4,vis,brush,257.265,0,0,0,1,0,0,0,3
MRH026,412,4,vis,bus,93.366,0,0,1,0,0,0,0,2
MRH026,412,4,vis,car,324.938,0,0,1,0,0,0,0,2
MRH026,412,4,vis,cat,132.785,1,0,0,0,1,0,0,4
MRH026,412,4,vis,chain,56.792,0,0,0,1,0,0,0,3
MRH026,412,4,vis,cherry,34.295,1,0,0,0,0,0,1,6
MRH026,412,4,vis,chicken,417.853,1,0,0,0,0,1,0,5
MRH026,412,4,vis,cow,42.732,1,0,0,0,1,0,0,4
MRH026,412,4,vis,dog,3.327,1,0,0,0,1,0,0,4
MRH026,412,4,vis,drum,307.999,0,1,0,0,0,0,0,1
MRH026,412,4,vis,duck,209.41,1,0,0,0,0,1,0,5
MRH026,412,4,vis,eagle,115.912,1,0,0,0,0,1,0,5
MRH026,412,4,vis,elephant,403.791,1,0,0,0,1,0,0,4
MRH026,412,4,vis,flute,98.99,0,1,0,0,0,0,0,1
MRH026,412,4,vis,frenchhorn,87.726,0,1,0,0,0,0,0,1
MRH026,412,4,vis,grapes,11.766,1,0,0,0,0,0,1,6
MRH026,412,4,vis,guitar,423.477,0,1,0,0,0,0,0,1
MRH026,412,4,vis,hammer,200.324,0,0,0,1,0,0,0,3
MRH026,412,4,vis,harp,248.829,0,1,0,0,0,0,0,1
MRH026,412,4,vis,helicopter,23.031,0,0,1,0,0,0,0,2
MRH026,412,4,vis,horse,79.289,1,0,0,0,1,0,0,4
MRH026,412,4,vis,ladder,215.034,0,0,0,1,0,0,0,3
MRH026,412,4,vis,lemon,70.852,1,0,0,0,0,0,1,6
MRH026,412,4,vis,lion,319.314,1,0,0,0,1,0,0,4
MRH026,412,4,vis,monkey,20.217,1,0,0,0,1,0,0,4
MRH026,412,4,vis,motorcycle,364.357,0,0,1,0,0,0,0,2
MRH026,412,4,vis,ostrich,429.101,1,0,0,0,0,1,0,5
MRH026,412,4,vis,owl,265.768,1,0,0,0,0,1,0,5
MRH026,412,4,vis,peacock,386.903,1,0,0,0,0,1,0,5
MRH026,412,4,vis,penguin,240.392,1,0,0,0,0,1,0,5
MRH026,412,4,vis,piano,237.58,0,1,0,0,0,0,0,1
MRH026,412,4,vis,pliers,448.786,0,0,0,1,0,0,0,3
MRH026,412,4,vis,pumpkin,118.724,1,0,0,0,0,0,1,6
MRH026,412,4,vis,rooster,451.612,1,0,0,0,0,1,0,5
MRH026,412,4,vis,scissors,299.562,0,0,0,1,0,0,0,3
MRH026,412,4,vis,screwdriver,127.161,0,0,0,1,0,0,0,3
MRH026,412,4,vis,screw,160.905,0,0,0,1,0,0,0,3
MRH026,412,4,vis,sheep,333.374,1,0,0,0,1,0,0,4
MRH026,412,4,vis,sled,138.409,0,0,1,0,0,0,0,2
MRH026,412,4,vis,squirrel,68.04,1,0,0,0,1,0,0,4
MRH026,412,4,vis,strawberry,17.39,1,0,0,0,0,0,1,6
MRH026,412,4,vis,swan,146.845,1,0,0,0,0,1,0,5
MRH026,412,4,vis,tomato,277.016,1,0,0,0,0,0,1,6
MRH026,412,4,vis,train,310.826,0,0,1,0,0,0,0,2
MRH026,412,4,vis,truck,220.658,0,0,1,0,0,0,0,2
MRH026,412,4,vis,trumpet,189.076,0,1,0,0,0,0,0,1
MRH026,412,4,vis,violin,353.108,0,1,0,0,0,0,0,1
MRH026,412,4,vis,watermelon,37.107,1,0,0,0,0,0,1,6
MRH026,412,5,vis,accordion,363.575,0,1,0,0,0,0,0,1
MRH026,412,5,vis,aeroplane,186.231,0,0,1,0,0,0,0,2
MRH026,412,5,vis,apple,304.455,1,0,0,0,0,0,1,6
MRH026,412,5,vis,axe,234.086,0,0,0,1,0,0,0,3
MRH026,412,5,vis,banana,163.718,1,0,0,0,0,0,1,6
MRH026,412,5,vis,bicycle,433.927,0,0,1,0,0,0,0,2
MRH026,412,5,vis,brush,273.522,0,0,0,1,0,0,0,3
MRH026,412,5,vis,bus,73.681,0,0,1,0,0,0,0,2
MRH026,412,5,vis,car,0.501,0,0,1,0,0,0,0,2
MRH026,412,5,vis,cat,343.838,1,0,0,0,1,0,0,4
MRH026,412,5,vis,chain,279.146,0,0,0,1,0,0,0,3
MRH026,412,5,vis,cherry,28.638,1,0,0,0,0,0,1,6
MRH026,412,5,vis,chicken,17.39,1,0,0,0,0,1,0,5
MRH026,412,5,vis,cow,99.007,1,0,0,0,1,0,0,4
MRH026,412,5,vis,dog,76.493,1,0,0,0,1,0,0,4
MRH026,412,5,vis,drum,174.966,0,1,0,0,0,0,0,1
MRH026,412,5,vis,duck,68.057,1,0,0,0,0,1,0,5
MRH026,412,5,vis,eagle,31.45,1,0,0,0,0,1,0,5
MRH026,412,5,vis,elephant,329.763,1,0,0,0,1,0,0,4
MRH026,412,5,vis,flute,25.826,0,1,0,0,0,0,0,1
MRH026,412,5,vis,frenchhorn,267.881,0,1,0,0,0,0,0,1
MRH026,412,5,vis,grapes,48.323,1,0,0,0,0,0,1,6
MRH026,412,5,vis,guitar,374.823,0,1,0,0,0,0,0,1
MRH026,412,5,vis,hammer,450.849,0,0,0,1,0,0,0,3
MRH026,412,5,vis,harp,377.635,0,1,0,0,0,0,0,1
MRH026,412,5,vis,helicopter,135.58,0,0,1,0,0,0,0,2
MRH026,412,5,vis,horse,23.014,1,0,0,0,1,0,0,4
MRH026,412,5,vis,ladder,383.259,0,0,0,1,0,0,0,3
MRH026,412,5,vis,lemon,177.793,1,0,0,0,0,0,1,6
MRH026,412,5,vis,lion,391.695,1,0,0,0,1,0,0,4
MRH026,412,5,vis,monkey,200.291,1,0,0,0,1,0,0,4
MRH026,412,5,vis,motorcycle,419.866,0,0,1,0,0,0,0,2
MRH026,412,5,vis,ostrich,256.583,1,0,0,0,0,1,0,5
MRH026,412,5,vis,owl,242.522,1,0,0,0,0,1,0,5
MRH026,412,5,vis,peacock,217.214,1,0,0,0,0,1,0,5
MRH026,412,5,vis,penguin,8.953,1,0,0,0,0,1,0,5
MRH026,412,5,vis,piano,270.708,0,1,0,0,0,0,0,1
MRH026,412,5,vis,pliers,90.554,0,0,0,1,0,0,0,3
MRH026,412,5,vis,pumpkin,296.018,1,0,0,0,0,0,1,6
MRH026,412,5,vis,rooster,70.869,1,0,0,0,0,1,0,5
MRH026,412,5,vis,scissors,436.753,0,0,0,1,0,0,0,3
MRH026,412,5,vis,screwdriver,121.52,0,0,0,1,0,0,0,3
MRH026,412,5,vis,screw,93.381,0,0,0,1,0,0,0,3
MRH026,412,5,vis,sheep,402.944,1,0,0,0,1,0,0,4
MRH026,412,5,vis,sled,341.012,0,0,1,0,0,0,0,2
MRH026,412,5,vis,squirrel,45.51,1,0,0,0,1,0,0,4
MRH026,412,5,vis,strawberry,346.653,1,0,0,0,0,0,1,6
MRH026,412,5,vis,swan,315.703,1,0,0,0,0,1,0,5
MRH026,412,5,vis,tomato,3.328,1,0,0,0,0,0,1,6
MRH026,412,5,vis,train,194.667,0,0,1,0,0,0,0,2
MRH026,412,5,vis,truck,394.508,0,0,1,0,0,0,0,2
MRH026,412,5,vis,trumpet,62.433,0,1,0,0,0,0,0,1
MRH026,412,5,vis,violin,107.458,0,1,0,0,0,0,0,1
MRH026,412,5,vis,watermelon,222.838,1,0,0,0,0,0,1,6
MRH026,413,1,vis,accordion,90.938,0,1,0,0,0,0,0,1
MRH026,413,1,vis,aeroplane,248.633,0,0,1,0,0,0,0,2
MRH026,413,1,vis,apple,68.391,1,0,0,0,0,0,1,6
MRH026,413,1,vis,axe,17.39,0,0,0,1,0,0,0,3
MRH026,413,1,vis,banana,372.815,1,0,0,0,0,0,1,6
MRH026,413,1,vis,bicycle,195.119,0,0,1,0,0,0,0,2
MRH026,413,1,vis,brush,389.688,0,0,0,1,0,0,0,3
MRH026,413,1,vis,bus,302.444,0,0,1,0,0,0,0,2
MRH026,413,1,vis,car,231.76,0,0,1,0,0,0,0,2
MRH026,413,1,vis,cat,429.074,1,0,0,0,1,0,0,4
MRH026,413,1,vis,chain,251.46,0,0,0,1,0,0,0,3
MRH026,413,1,vis,cherry,282.726,1,0,0,0,0,0,1,6
MRH026,413,1,vis,chicken,268.65,1,0,0,0,0,1,0,5
MRH026,413,1,vis,cow,217.633,1,0,0,0,1,0,0,4
MRH026,413,1,vis,dog,113.45,1,0,0,0,1,0,0,4
MRH026,413,1,vis,drum,110.623,0,1,0,0,0,0,0,1
MRH026,413,1,vis,duck,141.639,1,0,0,0,0,1,0,5
MRH026,413,1,vis,eagle,400.951,1,0,0,0,0,1,0,5
MRH026,413,1,vis,elephant,99.374,1,0,0,0,1,0,0,4
MRH026,413,1,vis,flute,291.179,0,1,0,0,0,0,0,1
MRH026,413,1,vis,frenchhorn,319.368,0,1,0,0,0,0,0,1
MRH026,413,1,vis,grapes,299.617,1,0,0,0,0,0,1,6
MRH026,413,1,vis,guitar,178.247,0,1,0,0,0,0,0,1
MRH026,413,1,vis,hammer,57.126,0,0,0,1,0,0,0,3
MRH026,413,1,vis,harp,279.899,0,1,0,0,0,0,0,1
MRH026,413,1,vis,helicopter,234.572,0,0,1,0,0,0,0,2
MRH026,413,1,vis,horse,415.013,1,0,0,0,1,0,0,4
MRH026,413,1,vis,ladder,172.622,0,0,0,1,0,0,0,3
MRH026,413,1,vis,lemon,358.754,1,0,0,0,0,0,1,6
MRH026,413,1,vis,lion,59.953,1,0,0,0,1,0,0,4
MRH026,413,1,vis,monkey,104.999,1,0,0,0,1,0,0,4
MRH026,413,1,vis,motorcycle,209.195,0,0,1,0,0,0,0,2
MRH026,413,1,vis,ostrich,116.264,1,0,0,0,0,1,0,5
MRH026,413,1,vis,owl,127.579,1,0,0,0,0,1,0,5
MRH026,413,1,vis,peacock,378.439,1,0,0,0,0,1,0,5
MRH026,413,1,vis,penguin,333.429,1,0,0,0,0,1,0,5
MRH026,413,1,vis,piano,82.502,0,1,0,0,0,0,0,1
MRH026,413,1,vis,pliers,0.501,0,0,0,1,0,0,0,3
MRH026,413,1,vis,pumpkin,339.053,1,0,0,0,0,0,1,6
MRH026,413,1,vis,rooster,443.134,1,0,0,0,0,1,0,5
MRH026,413,1,vis,scissors,11.75,0,0,0,1,0,0,0,3
MRH026,413,1,vis,screwdriver,8.937,0,0,0,1,0,0,0,3
MRH026,413,1,vis,screw,398.125,0,0,0,1,0,0,0,3
MRH026,413,1,vis,sheep,228.948,1,0,0,0,1,0,0,4
MRH026,413,1,vis,sled,119.091,0,0,1,0,0,0,0,2
MRH026,413,1,vis,squirrel,183.871,1,0,0,0,1,0,0,4
MRH026,413,1,vis,strawberry,34.579,1,0,0,0,0,0,1,6
MRH026,413,1,vis,swan,206.368,1,0,0,0,0,1,0,5
MRH026,413,1,vis,tomato,265.838,1,0,0,0,0,0,1,6
MRH026,413,1,vis,train,293.993,0,0,1,0,0,0,0,2
MRH026,413,1,vis,truck,271.462,0,0,1,0,0,0,0,2
MRH026,413,1,vis,trumpet,169.81,0,1,0,0,0,0,0,1
MRH026,413,1,vis,violin,14.576,0,1,0,0,0,0,0,1
MRH026,413,1,vis,watermelon,93.75,1,0,0,0,0,0,1,6
MRH026,413,2,vis,accordion,161.024,0,1,0,0,0,0,0,1
MRH026,413,2,vis,aeroplane,225.819,0,0,1,0,0,0,0,2
MRH026,413,2,vis,apple,417.259,1,0,0,0,0,0,1,6
MRH026,413,2,vis,axe,425.695,0,0,0,1,0,0,0,3
MRH026,413,2,vis,banana,406.01,1,0,0,0,0,0,1,6
MRH026,413,2,vis,bicycle,327.155,0,0,1,0,0,0,0,2
MRH026,413,2,vis,brush,310.282,0,0,0,1,0,0,0,3
MRH026,413,2,vis,bus,245.504,0,0,1,0,0,0,0,2
MRH026,413,2,vis,car,383.43,0,0,1,0,0,0,0,2
MRH026,413,2,vis,cat,59.571,1,0,0,0,1,0,0,4
MRH026,413,2,vis,chain,231.443,0,0,0,1,0,0,0,3
MRH026,413,2,vis,cherry,448.192,1,0,0,0,0,0,1,6
MRH026,413,2,vis,chicken,200.443,1,0,0,0,0,1,0,5
MRH026,413,2,vis,cow,239.879,1,0,0,0,1,0,0,4
MRH026,413,2,vis,dog,420.071,1,0,0,0,1,0,0,4
MRH026,413,2,vis,drum,203.255,0,1,0,0,0,0,0,1
MRH026,413,2,vis,duck,172.272,1,0,0,0,0,1,0,5
MRH026,413,2,vis,eagle,98.958,1,0,0,0,0,1,0,5
MRH026,413,2,vis,elephant,45.511,1,0,0,0,1,0,0,4
MRH026,413,2,vis,flute,400.37,0,1,0,0,0,0,0,1
MRH026,413,2,vis,frenchhorn,130.041,0,1,0,0,0,0,0,1
MRH026,413,2,vis,grapes,403.197,1,0,0,0,0,0,1,6
MRH026,413,2,vis,guitar,259.564,0,1,0,0,0,0,0,1
MRH026,413,2,vis,hammer,180.709,0,0,0,1,0,0,0,3
MRH026,413,2,vis,harp,23.014,0,1,0,0,0,0,0,1
MRH026,413,2,vis,helicopter,301.796,0,0,1,0,0,0,0,2
MRH026,413,2,vis,horse,31.45,1,0,0,0,1,0,0,4
MRH026,413,2,vis,ladder,374.994,0,0,0,1,0,0,0,3
MRH026,413,2,vis,lemon,391.917,1,0,0,0,0,0,1,6
MRH026,413,2,vis,lion,256.752,1,0,0,0,1,0,0,4
MRH026,413,2,vis,monkey,318.718,1,0,0,0,1,0,0,4
MRH026,413,2,vis,motorcycle,394.744,0,0,1,0,0,0,0,2
MRH026,413,2,vis,ostrich,70.835,1,0,0,0,0,1,0,5
MRH026,413,2,vis,owl,135.665,1,0,0,0,0,1,0,5
MRH026,413,2,vis,peacock,208.88,1,0,0,0,0,1,0,5
MRH026,413,2,vis,penguin,332.779,1,0,0,0,0,1,0,5
MRH026,413,2,vis,piano,110.206,0,1,0,0,0,0,0,1
MRH026,413,2,vis,pliers,8.952,0,0,0,1,0,0,0,3
MRH026,413,2,vis,pumpkin,0.501,1,0,0,0,0,0,1,6
MRH026,413,2,vis,rooster,68.008,1,0,0,0,0,1,0,5
MRH026,413,2,vis,scissors,149.725,0,0,0,1,0,0,0,3
MRH026,413,2,vis,screwdriver,166.648,0,0,0,1,0,0,0,3
MRH026,413,2,vis,screw,293.36,0,0,0,1,0,0,0,3
MRH026,413,2,vis,sheep,436.944,1,0,0,0,1,0,0,4
MRH026,413,2,vis,sled,355.309,0,0,1,0,0,0,0,2
MRH026,413,2,vis,squirrel,90.521,1,0,0,0,1,0,0,4
MRH026,413,2,vis,strawberry,84.897,1,0,0,0,0,0,1,6
MRH026,413,2,vis,swan,349.685,1,0,0,0,0,1,0,5
MRH026,413,2,vis,tomato,369.37,1,0,0,0,0,0,1,6
MRH026,413,2,vis,train,211.707,0,0,1,0,0,0,0,2
MRH026,413,2,vis,truck,104.582,0,0,1,0,0,0,0,2
MRH026,413,2,vis,trumpet,408.823,0,1,0,0,0,0,0,1
MRH026,413,2,vis,violin,273.625,0,1,0,0,0,0,0,1
MRH026,413,2,vis,watermelon,155.398,1,0,0,0,0,0,1,6
MRH026,413,4,vis,accordion,155.265,0,1,0,0,0,0,0,1
MRH026,413,4,vis,aeroplane,357.871,0,0,1,0,0,0,0,2
MRH026,413,4,vis,apple,290.347,1,0,0,0,0,0,1,6
MRH026,413,4,vis,axe,191.823,0,0,0,1,0,0,0,3
MRH026,413,4,vis,banana,76.443,1,0,0,0,0,0,1,6
MRH026,413,4,vis,bicycle,310.063,0,0,1,0,0,0,0,2
MRH026,413,4,vis,brush,169.326,0,0,0,1,0,0,0,3
MRH026,413,4,vis,bus,301.611,0,0,1,0,0,0,0,2
MRH026,413,4,vis,car,439.472,0,0,1,0,0,0,0,2
MRH026,413,4,vis,cat,338.186,1,0,0,0,1,0,0,4
MRH026,413,4,vis,chain,0.501,0,0,0,1,0,0,0,3
MRH026,413,4,vis,cherry,248.165,1,0,0,0,0,0,1,6
MRH026,413,4,vis,chicken,219.992,1,0,0,0,0,1,0,5
MRH026,413,4,vis,cow,110.221,1,0,0,0,1,0,0,4
MRH026,413,4,vis,dog,200.259,1,0,0,0,1,0,0,4
MRH026,413,4,vis,drum,349.434,0,1,0,0,0,0,0,1
MRH026,413,4,vis,duck,183.386,1,0,0,0,0,1,0,5
MRH026,413,4,vis,eagle,124.282,1,0,0,0,0,1,0,5
MRH026,413,4,vis,elephant,135.58,1,0,0,0,1,0,0,4
MRH026,413,4,vis,flute,267.85,0,1,0,0,0,0,0,1
MRH026,413,4,vis,frenchhorn,51.117,0,1,0,0,0,0,0,1
MRH026,413,4,vis,grapes,256.601,1,0,0,0,0,0,1,6
MRH026,413,4,vis,guitar,293.173,0,1,0,0,0,0,0,1
MRH026,413,4,vis,hammer,37.056,0,0,0,1,0,0,0,3
MRH026,413,4,vis,harp,324.125,0,1,0,0,0,0,0,1
MRH026,413,4,vis,helicopter,397.29,0,0,1,0,0,0,0,2
MRH026,413,4,vis,horse,307.236,1,0,0,0,1,0,0,4
MRH026,413,4,vis,ladder,146.829,0,0,0,1,0,0,0,3
MRH026,413,4,vis,lemon,62.382,1,0,0,0,0,0,1,6
MRH026,413,4,vis,lion,281.91,1,0,0,0,1,0,0,4
MRH026,413,4,vis,monkey,214.319,1,0,0,0,1,0,0,4
MRH026,413,4,vis,motorcycle,65.194,0,0,1,0,0,0,0,2
MRH026,413,4,vis,ostrich,205.883,1,0,0,0,0,1,0,5
MRH026,413,4,vis,owl,79.27,1,0,0,0,0,1,0,5
MRH026,413,4,vis,peacock,82.085,1,0,0,0,0,1,0,5
MRH026,413,4,vis,penguin,431.035,1,0,0,0,0,1,0,5
MRH026,413,4,vis,piano,447.908,0,1,0,0,0,0,0,1
MRH026,413,4,vis,pliers,262.225,0,0,0,1,0,0,0,3
MRH026,413,4,vis,pumpkin,369.12,1,0,0,0,0,0,1,6
MRH026,413,4,vis,rooster,380.367,1,0,0,0,0,1,0,5
MRH026,413,4,vis,scissors,163.701,0,0,0,1,0,0,0,3
MRH026,413,4,vis,screwdriver,203.071,0,0,0,1,0,0,0,3
MRH026,413,4,vis,screw,231.242,0,0,0,1,0,0,0,3
MRH026,413,4,vis,sheep,298.799,1,0,0,0,1,0,0,4
MRH026,413,4,vis,sled,17.373,0,0,1,0,0,0,0,2
MRH026,413,4,vis,squirrel,22.996,1,0,0,0,1,0,0,4
MRH026,413,4,vis,strawberry,436.659,1,0,0,0,0,0,1,6
MRH026,413,4,vis,swan,211.507,1,0,0,0,0,1,0,5
MRH026,413,4,vis,tomato,96.161,1,0,0,0,0,0,1,6
MRH026,413,4,vis,train,225.618,0,0,1,0,0,0,0,2
MRH026,413,4,vis,truck,45.493,0,0,1,0,0,0,0,2
MRH026,413,4,vis,trumpet,53.944,0,1,0,0,0,0,0,1
MRH026,413,4,vis,violin,411.351,0,1,0,0,0,0,0,1
MRH026,413,4,vis,watermelon,180.574,1,0,0,0,0,0,1,6
MRH026,413,5,vis,accordion,31.484,0,1,0,0,0,0,0,1
MRH026,413,5,vis,aeroplane,101.804,0,0,1,0,0,0,0,2
MRH026,413,5,vis,apple,284.708,1,0,0,0,0,0,1,6
MRH026,413,5,vis,axe,17.405,0,0,0,1,0,0,0,3
MRH026,413,5,vis,banana,372,1,0,0,0,0,0,1,6
MRH026,413,5,vis,bicycle,34.297,0,0,1,0,0,0,0,2
MRH026,413,5,vis,brush,400.136,0,0,0,1,0,0,0,3
MRH026,413,5,vis,bus,273.459,0,0,1,0,0,0,0,2
MRH026,413,5,vis,car,87.727,0,0,1,0,0,0,0,2
MRH026,413,5,vis,cat,211.494,1,0,0,0,1,0,0,4
MRH026,413,5,vis,chain,377.624,0,0,0,1,0,0,0,3
MRH026,413,5,vis,cherry,197.431,1,0,0,0,0,0,1,6
MRH026,413,5,vis,chicken,143.986,1,0,0,0,0,1,0,5
MRH026,413,5,vis,cow,414.198,1,0,0,0,1,0,0,4
MRH026,413,5,vis,dog,298.768,1,0,0,0,1,0,0,4
MRH026,413,5,vis,drum,214.32,0,1,0,0,0,0,0,1
MRH026,413,5,vis,duck,248.134,1,0,0,0,0,1,0,5
MRH026,413,5,vis,eagle,186.167,1,0,0,0,0,1,0,5
MRH026,413,5,vis,elephant,219.946,1,0,0,0,1,0,0,4
MRH026,413,5,vis,flute,23.033,0,1,0,0,0,0,0,1
MRH026,413,5,vis,frenchhorn,397.309,0,1,0,0,0,0,0,1
MRH026,413,5,vis,grapes,234.057,1,0,0,0,0,0,1,6
MRH026,413,5,vis,guitar,76.478,0,1,0,0,0,0,0,1
MRH026,413,5,vis,hammer,42.733,0,0,0,1,0,0,0,3
MRH026,413,5,vis,harp,436.695,0,1,0,0,0,0,0,1
MRH026,413,5,vis,helicopter,324.127,0,0,1,0,0,0,0,2
MRH026,413,5,vis,horse,343.827,1,0,0,0,1,0,0,4
MRH026,413,5,vis,ladder,0.501,0,0,0,1,0,0,0,3
MRH026,413,5,vis,lemon,236.883,1,0,0,0,0,0,1,6
MRH026,413,5,vis,lion,129.925,1,0,0,0,1,0,0,4
MRH026,413,5,vis,monkey,70.854,1,0,0,0,1,0,0,4
MRH026,413,5,vis,motorcycle,259.399,0,0,1,0,0,0,0,2
MRH026,413,5,vis,ostrich,14.579,1,0,0,0,0,1,0,5
MRH026,413,5,vis,owl,172.107,1,0,0,0,0,1,0,5
MRH026,413,5,vis,peacock,349.453,1,0,0,0,0,1,0,5
MRH026,413,5,vis,penguin,253.775,1,0,0,0,0,1,0,5
MRH026,413,5,vis,piano,383.248,0,1,0,0,0,0,0,1
MRH026,413,5,vis,pliers,411.386,0,0,0,1,0,0,0,3
MRH026,413,5,vis,pumpkin,341.001,1,0,0,0,0,0,1,6
MRH026,413,5,vis,rooster,433.883,1,0,0,0,0,1,0,5
MRH026,413,5,vis,scissors,158.046,0,0,0,1,0,0,0,3
MRH026,413,5,vis,screwdriver,402.95,0,0,0,1,0,0,0,3
MRH026,413,5,vis,screw,6.126,0,0,0,1,0,0,0,3
MRH026,413,5,vis,sheep,25.858,1,0,0,0,1,0,0,4
MRH026,413,5,vis,sled,386.06,0,0,1,0,0,0,0,2
MRH026,413,5,vis,squirrel,90.554,1,0,0,0,1,0,0,4
MRH026,413,5,vis,strawberry,321.315,1,0,0,0,0,0,1,6
MRH026,413,5,vis,swan,352.265,1,0,0,0,0,1,0,5
MRH026,413,5,vis,tomato,73.666,1,0,0,0,0,0,1,6
MRH026,413,5,vis,train,8.955,0,0,1,0,0,0,0,2
MRH026,413,5,vis,truck,217.134,0,0,1,0,0,0,0,2
MRH026,413,5,vis,trumpet,115.865,0,1,0,0,0,0,0,1
MRH026,413,5,vis,violin,28.672,0,1,0,0,0,0,0,1
MRH026,413,5,vis,watermelon,228.432,1,0,0,0,0,0,1,6
MRH026,414,1,vis,accordion,79.239,0,1,0,0,0,0,0,1
MRH026,414,1,vis,aeroplane,0.501,0,0,1,0,0,0,0,2
MRH026,414,1,vis,apple,400.265,1,0,0,0,0,0,1,6
MRH026,414,1,vis,axe,386.19,0,0,0,1,0,0,0,3
MRH026,414,1,vis,banana,121.471,1,0,0,0,0,0,1,6
MRH026,414,1,vis,bicycle,352.445,0,0,1,0,0,0,0,2
MRH026,414,1,vis,brush,189.077,0,0,0,1,0,0,0,3
MRH026,414,1,vis,bus,90.488,0,0,1,0,0,0,0,2
MRH026,414,1,vis,car,284.871,0,0,1,0,0,0,0,2
MRH026,414,1,vis,cat,14.561,1,0,0,0,1,0,0,4
MRH026,414,1,vis,chain,397.439,0,0,0,1,0,0,0,3
MRH026,414,1,vis,cherry,231.358,1,0,0,0,0,0,1,6
MRH026,414,1,vis,chicken,296.12,1,0,0,0,0,1,0,5
MRH026,414,1,vis,cow,214.436,1,0,0,0,1,0,0,4
MRH026,414,1,vis,dog,160.906,1,0,0,0,1,0,0,4
MRH026,414,1,vis,drum,270.761,0,1,0,0,0,0,0,1
MRH026,414,1,vis,duck,253.872,1,0,0,0,0,1,0,5
MRH026,414,1,vis,eagle,439.669,1,0,0,0,0,1,0,5
MRH026,414,1,vis,elephant,318.666,1,0,0,0,1,0,0,4
MRH026,414,1,vis,flute,329.93,0,1,0,0,0,0,0,1
MRH026,414,1,vis,frenchhorn,436.857,0,1,0,0,0,0,0,1
MRH026,414,1,vis,grapes,146.829,1,0,0,0,0,0,1,6
MRH026,414,1,vis,guitar,197.563,0,1,0,0,0,0,0,1
MRH026,414,1,vis,hammer,445.294,0,0,0,1,0,0,0,3
MRH026,414,1,vis,harp,391.814,0,1,0,0,0,0,0,1
MRH026,414,1,vis,helicopter,180.641,0,0,1,0,0,0,0,2
MRH026,414,1,vis,horse,28.622,1,0,0,0,1,0,0,4
MRH026,414,1,vis,ladder,358.069,0,0,0,1,0,0,0,3
MRH026,414,1,vis,lemon,338.382,1,0,0,0,0,0,1,6
MRH026,414,1,vis,lion,191.889,1,0,0,0,1,0,0,4
MRH026,414,1,vis,monkey,276.385,1,0,0,0,1,0,0,4
MRH026,414,1,vis,motorcycle,129.907,0,0,1,0,0,0,0,2
MRH026,414,1,vis,ostrich,301.744,1,0,0,0,0,1,0,5
